CONTAINER LIFECYCLE STATE TRACKING
State Machine: 7-State Container Lifecycle
Configuration:
  Base Memory: 862.0 MB
  Memory Multiplier: 1.5
  Total GPU Memory: 4096.0 MB

STATE DEFINITIONS
State,Phase,Description,Actions
CREATED,Registration,Container registered in scheduler,Memory allocated from pool
STARTING,Initialization,Subprocess being created,Process object created
ALLOCATING_MEMORY,GPU Setup,GPU memory allocation in progress,torch.zeros() executed
RUNNING,Execution,Container actively using GPU,Worker process executing
RELEASING_MEMORY,Cleanup,Memory being released,torch.cuda.empty_cache() called
COMPLETED,Final (Success),Container completed successfully,"Exit code 0, memory freed"
FAILED,Final (Error),Container failed with error,"Exit code != 0, memory freed"

Container ID,Current State,Timestamp (s),Time Since Launch (s),Memory Allocated (MB),Container Status,State Description
40,RUNNING,1773945866.32,0.00,862.0,SUCCESS,Active execution on GPU
41,RUNNING,1773945871.33,0.00,1293.0,SUCCESS,Active execution on GPU
42,RUNNING,1773945876.33,0.00,1939.5,SUCCESS,Active execution on GPU
43,RUNNING,1773945931.35,0.00,862.0,SUCCESS,Active execution on GPU
44,RUNNING,1773945936.35,0.00,1293.0,SUCCESS,Active execution on GPU
45,RUNNING,1773945941.35,0.00,1939.5,SUCCESS,Active execution on GPU
46,RUNNING,1773945996.37,0.00,862.0,SUCCESS,Active execution on GPU
47,RUNNING,1773946001.37,0.00,1293.0,SUCCESS,Active execution on GPU
48,RUNNING,1773946006.37,0.00,1939.5,SUCCESS,Active execution on GPU
49,RUNNING,1773946061.39,0.00,862.0,SUCCESS,Active execution on GPU
50,RUNNING,1773946066.40,0.00,1293.0,SUCCESS,Active execution on GPU
51,RUNNING,1773946071.40,0.00,1939.5,SUCCESS,Active execution on GPU
52,RUNNING,1773946126.42,0.00,862.0,SUCCESS,Active execution on GPU
53,RUNNING,1773946131.42,0.00,1293.0,SUCCESS,Active execution on GPU
54,RUNNING,1773946136.42,0.00,1939.5,SUCCESS,Active execution on GPU
55,RUNNING,1773946191.45,0.00,862.0,SUCCESS,Active execution on GPU
56,RUNNING,1773946196.45,0.00,1293.0,SUCCESS,Active execution on GPU
57,RUNNING,1773946201.45,0.00,1939.5,SUCCESS,Active execution on GPU
58,RUNNING,1773946256.47,0.00,862.0,SUCCESS,Active execution on GPU
59,RUNNING,1773946261.48,0.00,1293.0,SUCCESS,Active execution on GPU
60,RUNNING,1773946266.48,0.00,1939.5,SUCCESS,Active execution on GPU
61,RUNNING,1773946321.50,0.00,862.0,SUCCESS,Active execution on GPU
62,RUNNING,1773946326.50,0.00,1293.0,SUCCESS,Active execution on GPU
63,RUNNING,1773946331.50,0.00,1939.5,SUCCESS,Active execution on GPU
64,RUNNING,1773946386.52,0.00,862.0,SUCCESS,Active execution on GPU
65,RUNNING,1773946391.53,0.00,1293.0,SUCCESS,Active execution on GPU
66,RUNNING,1773946396.53,0.00,1939.5,SUCCESS,Active execution on GPU
67,RUNNING,1773946451.55,0.00,862.0,SUCCESS,Active execution on GPU
68,RUNNING,1773946456.55,0.00,1293.0,SUCCESS,Active execution on GPU
69,RUNNING,1773946461.56,0.00,1939.5,SUCCESS,Active execution on GPU
70,RUNNING,1773946516.58,0.00,862.0,SUCCESS,Active execution on GPU
71,RUNNING,1773946521.58,0.00,1293.0,SUCCESS,Active execution on GPU
72,RUNNING,1773946526.58,0.00,1939.5,SUCCESS,Active execution on GPU
73,RUNNING,1773946581.61,0.00,862.0,SUCCESS,Active execution on GPU
74,RUNNING,1773946586.61,0.00,1293.0,SUCCESS,Active execution on GPU
75,RUNNING,1773946591.62,0.00,1939.5,SUCCESS,Active execution on GPU
76,RUNNING,1773946646.63,0.00,862.0,SUCCESS,Active execution on GPU
77,RUNNING,1773946651.64,0.00,1293.0,SUCCESS,Active execution on GPU
78,RUNNING,1773946656.64,0.00,1939.5,SUCCESS,Active execution on GPU
79,RUNNING,1773946711.66,0.00,862.0,SUCCESS,Active execution on GPU
80,RUNNING,1773946716.67,0.00,1293.0,SUCCESS,Active execution on GPU
81,RUNNING,1773946721.67,0.00,1939.5,SUCCESS,Active execution on GPU
82,RUNNING,1773946776.69,0.00,862.0,SUCCESS,Active execution on GPU
83,RUNNING,1773946781.69,0.00,1293.0,SUCCESS,Active execution on GPU
84,RUNNING,1773946786.70,0.00,1939.5,SUCCESS,Active execution on GPU
85,RUNNING,1773946841.72,0.00,862.0,SUCCESS,Active execution on GPU
86,RUNNING,1773946846.72,0.00,1293.0,SUCCESS,Active execution on GPU
87,RUNNING,1773946851.72,0.00,1939.5,SUCCESS,Active execution on GPU
88,RUNNING,1773946906.75,0.00,862.0,SUCCESS,Active execution on GPU
89,RUNNING,1773946911.75,0.00,1293.0,SUCCESS,Active execution on GPU
90,RUNNING,1773946916.76,0.00,1939.5,SUCCESS,Active execution on GPU
91,RUNNING,1773946971.77,0.00,862.0,SUCCESS,Active execution on GPU
92,RUNNING,1773946976.77,0.00,1293.0,SUCCESS,Active execution on GPU
93,RUNNING,1773946981.78,0.00,1939.5,SUCCESS,Active execution on GPU
94,RUNNING,1773947036.80,0.00,862.0,SUCCESS,Active execution on GPU
95,RUNNING,1773947041.80,0.00,1293.0,SUCCESS,Active execution on GPU
96,RUNNING,1773947046.80,0.00,1939.5,SUCCESS,Active execution on GPU
97,RUNNING,1773947101.82,0.00,862.0,SUCCESS,Active execution on GPU
98,RUNNING,1773947106.83,0.00,1293.0,SUCCESS,Active execution on GPU
99,RUNNING,1773947111.83,0.00,1939.5,SUCCESS,Active execution on GPU
100,RUNNING,1773947166.85,0.00,862.0,SUCCESS,Active execution on GPU
101,RUNNING,1773947171.85,0.00,1293.0,SUCCESS,Active execution on GPU
102,RUNNING,1773947176.85,0.00,1939.5,SUCCESS,Active execution on GPU
103,RUNNING,1773947231.87,0.00,862.0,SUCCESS,Active execution on GPU
104,RUNNING,1773947236.87,0.00,1293.0,SUCCESS,Active execution on GPU
105,RUNNING,1773947241.88,0.00,1939.5,SUCCESS,Active execution on GPU
106,RUNNING,1773947296.90,0.00,862.0,SUCCESS,Active execution on GPU
107,RUNNING,1773947301.90,0.00,1293.0,SUCCESS,Active execution on GPU
108,RUNNING,1773947306.91,0.00,1939.5,SUCCESS,Active execution on GPU
109,RUNNING,1773947361.92,0.00,862.0,SUCCESS,Active execution on GPU
110,RUNNING,1773947366.93,0.00,1293.0,SUCCESS,Active execution on GPU
111,RUNNING,1773947371.93,0.00,1939.5,SUCCESS,Active execution on GPU
112,RUNNING,1773947426.95,0.00,862.0,SUCCESS,Active execution on GPU
113,RUNNING,1773947431.95,0.00,1293.0,SUCCESS,Active execution on GPU
114,RUNNING,1773947436.95,0.00,1939.5,SUCCESS,Active execution on GPU
115,RUNNING,1773947491.97,0.00,862.0,SUCCESS,Active execution on GPU
116,RUNNING,1773947496.97,0.00,1293.0,SUCCESS,Active execution on GPU
117,RUNNING,1773947501.97,0.00,1939.5,SUCCESS,Active execution on GPU
118,RUNNING,1773947556.99,0.00,862.0,SUCCESS,Active execution on GPU
119,RUNNING,1773947561.99,0.00,1293.0,SUCCESS,Active execution on GPU
120,RUNNING,1773947566.99,0.00,1939.5,SUCCESS,Active execution on GPU
121,RUNNING,1773947622.00,0.00,862.0,SUCCESS,Active execution on GPU
122,RUNNING,1773947627.01,0.00,1293.0,SUCCESS,Active execution on GPU
123,RUNNING,1773947632.01,0.00,1939.5,SUCCESS,Active execution on GPU
124,RUNNING,1773947687.03,0.00,862.0,SUCCESS,Active execution on GPU
125,RUNNING,1773947692.03,0.00,1293.0,SUCCESS,Active execution on GPU
126,RUNNING,1773947697.03,0.00,1939.5,SUCCESS,Active execution on GPU
127,RUNNING,1773947752.04,0.00,862.0,SUCCESS,Active execution on GPU
128,RUNNING,1773947757.05,0.00,1293.0,SUCCESS,Active execution on GPU
129,RUNNING,1773947762.05,0.00,1939.5,SUCCESS,Active execution on GPU
130,RUNNING,1773947817.06,0.00,862.0,SUCCESS,Active execution on GPU
131,RUNNING,1773947822.07,0.00,1293.0,SUCCESS,Active execution on GPU
132,RUNNING,1773947827.07,0.00,1939.5,SUCCESS,Active execution on GPU
133,RUNNING,1773947882.08,0.00,862.0,SUCCESS,Active execution on GPU
134,RUNNING,1773947887.08,0.00,1293.0,SUCCESS,Active execution on GPU
135,RUNNING,1773947892.08,0.00,1939.5,SUCCESS,Active execution on GPU
136,RUNNING,1773947947.10,0.00,862.0,SUCCESS,Active execution on GPU
137,RUNNING,1773947952.10,0.00,1293.0,SUCCESS,Active execution on GPU
138,RUNNING,1773947957.10,0.00,1939.5,SUCCESS,Active execution on GPU
139,RUNNING,1773948012.11,0.00,862.0,SUCCESS,Active execution on GPU
140,RUNNING,1773948017.12,0.00,1293.0,SUCCESS,Active execution on GPU
141,RUNNING,1773948022.12,0.00,1939.5,SUCCESS,Active execution on GPU
142,RUNNING,1773948077.13,0.00,862.0,SUCCESS,Active execution on GPU
143,RUNNING,1773948082.14,0.00,1293.0,SUCCESS,Active execution on GPU
144,RUNNING,1773948087.15,0.00,1939.5,SUCCESS,Active execution on GPU
145,RUNNING,1773948142.17,0.00,862.0,SUCCESS,Active execution on GPU
146,RUNNING,1773948147.17,0.00,1293.0,SUCCESS,Active execution on GPU
147,RUNNING,1773948152.17,0.00,1939.5,SUCCESS,Active execution on GPU
148,RUNNING,1773948207.20,0.00,862.0,SUCCESS,Active execution on GPU
149,RUNNING,1773948212.20,0.00,1293.0,SUCCESS,Active execution on GPU
150,RUNNING,1773948217.21,0.00,1939.5,SUCCESS,Active execution on GPU
151,RUNNING,1773948272.23,0.00,862.0,SUCCESS,Active execution on GPU
152,RUNNING,1773948277.23,0.00,1293.0,SUCCESS,Active execution on GPU
153,RUNNING,1773948282.23,0.00,1939.5,SUCCESS,Active execution on GPU
154,RUNNING,1773948337.24,0.00,862.0,SUCCESS,Active execution on GPU
155,RUNNING,1773948342.24,0.00,1293.0,SUCCESS,Active execution on GPU
156,RUNNING,1773948347.24,0.00,1939.5,SUCCESS,Active execution on GPU
157,RUNNING,1773948402.25,0.00,862.0,SUCCESS,Active execution on GPU
158,RUNNING,1773948407.25,0.00,1293.0,SUCCESS,Active execution on GPU
159,RUNNING,1773948412.25,0.00,1939.5,SUCCESS,Active execution on GPU
160,RUNNING,1773948467.26,0.00,862.0,SUCCESS,Active execution on GPU
161,RUNNING,1773948472.26,0.00,1293.0,SUCCESS,Active execution on GPU
162,RUNNING,1773948477.27,0.00,1939.5,SUCCESS,Active execution on GPU
163,RUNNING,1773948532.28,0.00,862.0,SUCCESS,Active execution on GPU
164,RUNNING,1773948537.29,0.00,1293.0,SUCCESS,Active execution on GPU
165,RUNNING,1773948542.29,0.00,1939.5,SUCCESS,Active execution on GPU
166,RUNNING,1773948597.30,0.00,862.0,FAILURE,Active execution on GPU
167,RUNNING,1773948602.30,0.00,1293.0,FAILURE,Active execution on GPU
168,RUNNING,1773948607.30,0.00,1939.5,FAILURE,Active execution on GPU

STATE TRANSITION STATISTICS
State,Total Occurrences,Success Count,Failure Count,Avg Entry Time
RUNNING,168,165,3,N/A
